"uid","article","citedjournal"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," CHEMOSPHERE"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," CHEMOSPHERE"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," WATER RES"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," CHEM ENG J"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," BIORESOURCE TECHNOL"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," WASTE MANAGE"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," ENVIRON TECHNOL"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," RENEW SUST ENERG REV"
30,"Insights into sludge granulation during anaerobic treatment of high-strength leachate via a full-scale IC reactor with external circulation system"," BIORESOURCE TECHNOL"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," 03318 U CAL AIR POLL"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," J AIR WASTE MANAGE"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," SCI TOTAL ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," J HAZARD MATER"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," RES TYPICAL VOCS EMI"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," J ENVIRON SCI HEAL A"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS CHEM PHYS"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ADV ATMOS SCI"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," J ENVIRON MANAGE"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ATMOS ENVIRON"
31,"A comprehensive classification method for VOC emission sources to tackle air pollution based on VOC species reactivity and emission amounts"," ENVIRON SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," STANDARD METHODS EXA"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WASTE MANAGE"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," ENERG POLICY"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER RES"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER RES"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER RES"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER-SUI"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," [环境工程学报"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," SOURCE SEPARATION AND DECENTRALIZATION FOR WASTEWATER MANAGEMENT"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," BIORESOURCE TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," BIORESOURCE TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," BIOTECHNOL BIOENG"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," STAND METH MON AN WA"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," BIORESOURCE TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," BIORESOURCE TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," SCI TOTAL ENVIRON"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," BIORESOURCE TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," ENVIRON SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," APPL BIOCHEM BIOTECH"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WASTE MANAGE"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," [环境工程学报"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," P 7 SPEC C SMALL WAT"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," BIORESOURCE TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WATER SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," ENVIRON SCI TECHNOL"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," WASTE MANAGE"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," [中国给水排水"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," ENV SCI"
32,"Anaerobic treatment of source-separated domestic bio-wastes with an improved upflow solid reactor at a short HRT"," J POWER ENERGY ENG"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," WATER RES"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ELEMENTS PHYS CHEM"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," SCI TOTAL ENVIRON"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," J PHYS CHEM B"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ADV COLLOID INTERFAC"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," HELGOLAND WISS MEER"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," PROG SOLID STATE CH"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," CHEM REV"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," CHEMOSPHERE"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ENVIRON SCI TECHNOL"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ENVIRON SCI TECHNOL"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ENVIRON INT"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," J PHOTOCH PHOTOBIO A"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ENVIRON SCI TECHNOL"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ENVIRON SCI TECHNOL"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," J PHYS CHEM C"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," CULTURE MARINE INVER"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," ENVIRON SCI TECHNOL"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," J NANOPART RES"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," J ENVIRON QUAL"
33,"Effect of TiO2 nanoparticle aggregation on marine microalgae Isochrysis galbana"," Umweltwissenschaften und Schadstoff-Forschung"
