"uid","article","citedjournal"
14,"Polycentric struggles: The experience of the global climate justice movement"," WAVES PROTEST SOCIAL"
14,"Polycentric struggles: The experience of the global climate justice movement"," GLOBAL ENVIRON CHANG"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLIT"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON SCI POLICY"
14,"Polycentric struggles: The experience of the global climate justice movement"," NETWORKS CONTENTION"
14,"Polycentric struggles: The experience of the global climate justice movement"," CULT STUD SCI EDUC"
14,"Polycentric struggles: The experience of the global climate justice movement"," WATER INT"
14,"Polycentric struggles: The experience of the global climate justice movement"," AM POLIT SCI REV"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLICY GOV"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLICY GOV"
14,"Polycentric struggles: The experience of the global climate justice movement"," ANTIPODE"
14,"Polycentric struggles: The experience of the global climate justice movement"," NAT CLIM CHANGE"
14,"Polycentric struggles: The experience of the global climate justice movement"," DEMOCRACY WOODS ENV"
14,"Polycentric struggles: The experience of the global climate justice movement"," ACTIVISTS BORDERS AD"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLICY GOV"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLIT"
14,"Polycentric struggles: The experience of the global climate justice movement"," J PEASANT STUD"
14,"Polycentric struggles: The experience of the global climate justice movement"," POLICY STUD J"
14,"Polycentric struggles: The experience of the global climate justice movement"," J ECON BEHAV ORGAN"
14,"Polycentric struggles: The experience of the global climate justice movement"," POLICY STUD J"
14,"Polycentric struggles: The experience of the global climate justice movement"," PLANNING POLITICAL D"
14,"Polycentric struggles: The experience of the global climate justice movement"," GLOBALIZATION SOCIAL"
14,"Polycentric struggles: The experience of the global climate justice movement"," INT J COMMONS"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLIT"
14,"Polycentric struggles: The experience of the global climate justice movement"," Environmental Policy and Governance"
14,"Polycentric struggles: The experience of the global climate justice movement"," AM POLIT SCI REV"
14,"Polycentric struggles: The experience of the global climate justice movement"," E OSTROM BLOOMINGTON"
14,"Polycentric struggles: The experience of the global climate justice movement"," ECON THEOR"
14,"Polycentric struggles: The experience of the global climate justice movement"," AM ECON REV"
14,"Polycentric struggles: The experience of the global climate justice movement"," GLOBAL ENVIRON CHANG"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLICY GOV"
14,"Polycentric struggles: The experience of the global climate justice movement"," GLOBAL ENVIRON CHANG"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLICY GOV"
14,"Polycentric struggles: The experience of the global climate justice movement"," MEDIA CULT SOC"
14,"Polycentric struggles: The experience of the global climate justice movement"," INT J COMMONS"
14,"Polycentric struggles: The experience of the global climate justice movement"," J CONSUM CULT"
14,"Polycentric struggles: The experience of the global climate justice movement"," WIRES CLIM CHANGE"
14,"Polycentric struggles: The experience of the global climate justice movement"," HUMANITY SOC"
14,"Polycentric struggles: The experience of the global climate justice movement"," HDB WORLD SOCIAL FOR"
14,"Polycentric struggles: The experience of the global climate justice movement"," DRAMA COMMONS"
14,"Polycentric struggles: The experience of the global climate justice movement"," WATER INT"
14,"Polycentric struggles: The experience of the global climate justice movement"," AFFIRMATIVE ADVOCACY"
14,"Polycentric struggles: The experience of the global climate justice movement"," SPACE POLITY"
14,"Polycentric struggles: The experience of the global climate justice movement"," POWER MOVEMENTS SOCI"
14,"Polycentric struggles: The experience of the global climate justice movement"," THESIS"
14,"Polycentric struggles: The experience of the global climate justice movement"," ANN M INT STUD ASS"
14,"Polycentric struggles: The experience of the global climate justice movement"," ENVIRON POLICY GOV"
14,"Polycentric struggles: The experience of the global climate justice movement"," DRAFT USSF3 2014 201"
14,"Polycentric struggles: The experience of the global climate justice movement"," 2017 INT ASS STUDY C"
14,"Polycentric struggles: The experience of the global climate justice movement"," PROTEST MAKES POLICY"
14,"Polycentric struggles: The experience of the global climate justice movement"," PERSPECTIVES POLITIC"
14,"Polycentric struggles: The experience of the global climate justice movement"," GLOBAL ENVIRON CHANG"
14,"Polycentric struggles: The experience of the global climate justice movement"," RESPONSIBILITY JUSTI"""
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," FRAMEWORK EVALUATI A"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," ECOL SOC"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," MAR POLLUT BULL"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," ENVIRON SCI POLICY"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," MAR POLLUT BULL"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," MAR POLLUT BULL"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," SCI TOTAL ENVIRON"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," TRENDS ECOL EVOL"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," P NATL ACAD SCI USA"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," EC FLOWS IMPL WAT FR"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," MAR STRAT FRAM DIR C"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," PLOS ONE"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," BIOSCIENCE"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?""",NA
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," MAR POLICY"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," NATURE"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," MAR POLICY"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," BIOL REV"
15,"""Protecting and Restoring Biodiversity across the Freshwater, Coastal and Marine Realms: Is the existing EU policy framework fit for purpose?"""," BEING WIS WAST EUS A"
