"uid1","article","citedjournal"
88,"Changing groundwater discharge dynamics in permafrost regions"," ADV WATER RESOUR"
88,"Changing groundwater discharge dynamics in permafrost regions"," WATER RESOUR RES"
88,"Changing groundwater discharge dynamics in permafrost regions"," HYDROGEOL J"
88,"Changing groundwater discharge dynamics in permafrost regions"," ARCTIC CLIMATE IMPAC"
88,"Changing groundwater discharge dynamics in permafrost regions"," ADV WATER RESOUR"
88,"Changing groundwater discharge dynamics in permafrost regions"," HYDROGEOL J"
88,"Changing groundwater discharge dynamics in permafrost regions"," GEOPHYS J INT"
88,"Changing groundwater discharge dynamics in permafrost regions"," THESIS"
88,"Changing groundwater discharge dynamics in permafrost regions"," ENVIRON RES LETT"
88,"Changing groundwater discharge dynamics in permafrost regions"," PERMAFROST PERIGLAC"
88,"Changing groundwater discharge dynamics in permafrost regions"," ENRGY PROCED"
88,"Changing groundwater discharge dynamics in permafrost regions"," HYDROGEOL J"
88,"Changing groundwater discharge dynamics in permafrost regions"," HYDROGEOL J"
88,"Changing groundwater discharge dynamics in permafrost regions"," J CLIMATE"
88,"Changing groundwater discharge dynamics in permafrost regions"," HYDROGEOLOGY"
88,"Changing groundwater discharge dynamics in permafrost regions"," SCIENCE"
88,"Changing groundwater discharge dynamics in permafrost regions"," GEOPHYS RES LETT"
88,"Changing groundwater discharge dynamics in permafrost regions"," INT J CLIMATOL"
88,"Changing groundwater discharge dynamics in permafrost regions"," 24231 US GEOL SURV"
88,"Changing groundwater discharge dynamics in permafrost regions"," GEOPHYS RES LETT"
88,"Changing groundwater discharge dynamics in permafrost regions"," VADOSE ZONE J"
88,"Changing groundwater discharge dynamics in permafrost regions"," WATER RESOUR RES"
88,"Changing groundwater discharge dynamics in permafrost regions"," HYDROGEOL J"
88,"Changing groundwater discharge dynamics in permafrost regions"," PERMAFROST HYDROLOGY"
88,"Changing groundwater discharge dynamics in permafrost regions"," PERMAFROST PERIGLAC"
88,"Changing groundwater discharge dynamics in permafrost regions"," GEOPHYS RES LETT"
88,"Changing groundwater discharge dynamics in permafrost regions"," PERMAFROST PERIGLAC"
88,"Changing groundwater discharge dynamics in permafrost regions"," J CLIMATE"
88,"Changing groundwater discharge dynamics in permafrost regions"," EARTH"""
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GEOSCI MODEL DEV"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," J HYDROMETEOROL"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," EARTH SYST DYNAM"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," HYDROL EARTH SYST SC"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," HYDROLOG SCI J"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," HYDROL EARTH SYST SC"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," SURV GEOPHYS"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," ENVIRON RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," ENVIRON RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," CLIMATIC CHANGE"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GEOSCI MODEL DEV"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," CLIMATE CHANGE 2014: IMPACTS"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," J HYDROMETEOROL"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," EOS"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," EARTH SYST DYNAM"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," HYDROL EARTH SYST SC"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," SUMM POL CLIM CHAN A"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GEOSCI MODEL DEV"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," NAT COMMUN"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," WIRES CLIM CHANGE"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," FRESHWATER RESOURCES"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," ENVIRON RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," EARTH SYST DYN DISC"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GEOSCI MODEL DEV"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," NAT CLIM CHANGE"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," HYDROL EARTH SYST SC"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," J CLIMATE"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GEOPHYS RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," ENVIRON RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," ENVIRON RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," WATER RESOUR RES"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GEOSCI MODEL UNPUB 2"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," P NATL ACAD SCI USA"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," NAT CLIM CHANGE"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," EARTH SYST DYNAM"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," ENVIRON RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," NATURE"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," SOLA"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," J ADV MODEL EARTH SY"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GEOPHYS RES LETT"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," WORLD BANK COUNTR LE"
89,"Risks for the global freshwater system at 1.5 degrees C and 2 degrees C global warming"," GLOBAL CHANGE BIOL"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," WIRES CLIM CHANGE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NAT GEOSCI"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," CLIM DYNAM"
90,"Projected squeezing of the wintertime North-Atlantic jet"," B AM METEOROL SOC"
90,"Projected squeezing of the wintertime North-Atlantic jet",NA
90,"Projected squeezing of the wintertime North-Atlantic jet"," CLIM DYNAM"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," B AM METEOROL SOC"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NAT COMMUN"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NAT GEOSCI"
90,"Projected squeezing of the wintertime North-Atlantic jet"," P NATL ACAD SCI USA"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet",NA
90,"Projected squeezing of the wintertime North-Atlantic jet"," J GEOPHYS RES-ATMOS"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NAT GEOSCI"
90,"Projected squeezing of the wintertime North-Atlantic jet"," Q J ROY METEOR SOC"
90,"Projected squeezing of the wintertime North-Atlantic jet"," CLIM DYNAM"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NAT CLIM CHANGE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J GEOPHYS RES-ATMOS"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J ATMOS SCI"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NAT GEOSCI"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," CLIM DYNAM"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NATURE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," NAT COMMUN"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J GEOPHYS RES-ATMOS"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," B AM METEOROL SOC"
90,"Projected squeezing of the wintertime North-Atlantic jet"," Tellus"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATOL"
90,"Projected squeezing of the wintertime North-Atlantic jet"," SURV GEOPHYS"
90,"Projected squeezing of the wintertime North-Atlantic jet"," SCIENCE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GLOBAL PLANET CHANGE"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," GEOPHYS RES LETT"
90,"Projected squeezing of the wintertime North-Atlantic jet"," J CLIMATE"
91,"The key role of background sea surface temperature over the cold tongue in asymmetric responses of the Arctic stratosphere to El Nino-Southern Oscillation"," NATURE"
91,"The key role of background sea surface temperature over the cold tongue in asymmetric responses of the Arctic stratosphere to El Nino-Southern Oscillation"," NAT GEOSCI"
