"uid1","article","citedjournal"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," J LIBR INF SCI"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR INFORM SCI RES"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," PUBLIC LIBR Q"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIB FACILITY SITING"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," PUBLIC LIBR Q"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR INFORM SCI RES"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," J TRANSP GEOGR"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," HEALTH PLACE"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," MAPP LIB SERV NO IR"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," J LIBR INF SCI"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR INFORM SCI RES"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," ENVIRON PLANN B"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," HEALTH PLACE"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," HEALTH PLACE"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," APPL GEOGR"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," URBAN AFF REV"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," ROL PUBL LIB SUPP PR"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," PUBL LIB WAL"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," BMC Health Serv Res"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," REP DEFRA ARTS COUNC"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," OS MASTERMAP INT TRA"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR QUART"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR INFORM SCI RES"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," J URBAN AFF"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR RES"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR HI TECH"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR INFORM SCI RES"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," INSP STRAT PEMBR LIB"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," REV MOB LIB SERV INT"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," J TRANSP GEOGR"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIBR INFORM SCI RES"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," INFORM DEV"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIB MANAGEMENT"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," SOCIOL RURALIS"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," ENVIRON PLANN A"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," ENVIRON PLANN B"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," J TRANSP GEOGR"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," SCOP NEW FUT WELSH P"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," EXP REV PUBL LIB WAL"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIB INSP STRAT DEV F"
21,"""Assessing the impacts of changing public service provision on geographical accessibility: An examination of public library provision in Pembrokeshire, South Wales"""," LIB MAK DIFF 5 QUAL"
